-0.0056	1.4000e+01	2.6458e+00
-0.0048	1.3000e+01	2.5495e+00
-0.0040	1.2500e+01	2.5000e+00
-0.0032	9.5000e+00	2.1794e+00
-0.0023	1.1000e+01	2.3452e+00
-0.0015	1.1000e+01	2.3452e+00
-0.0007	1.9000e+01	3.0822e+00
0.0001	1.1500e+01	2.3979e+00
0.0009	1.6500e+01	2.8723e+00
0.0017	2.0500e+01	3.2016e+00
0.0026	4.3550e+02	1.4756e+01
0.0034	7.4880e+03	6.1188e+01
0.0042	7.6055e+03	6.1666e+01
0.0050	6.0570e+03	5.5032e+01
0.0058	5.5440e+03	5.2650e+01
0.0066	3.2215e+03	4.0134e+01
0.0075	2.2890e+03	3.3830e+01
0.0083	1.7725e+03	2.9770e+01
0.0091	1.5225e+03	2.7591e+01
0.0099	1.2070e+03	2.4566e+01
0.0107	1.0500e+03	2.2913e+01
0.0115	8.9600e+02	2.1166e+01
0.0124	8.4700e+02	2.0579e+01
0.0132	8.3200e+02	2.0396e+01
0.0140	8.9350e+02	2.1136e+01
0.0148	1.0075e+03	2.2444e+01
0.0156	1.2085e+03	2.4581e+01
0.0164	1.6115e+03	2.8386e+01
0.0173	2.5095e+03	3.5422e+01
0.0181	4.4495e+03	4.7167e+01
0.0189	9.4785e+03	6.8842e+01
0.0197	1.0023e+04	7.0792e+01
0.0205	4.1560e+03	4.5585e+01
0.0214	2.2630e+03	3.3638e+01
0.0222	1.5680e+03	2.8000e+01
0.0230	1.2445e+03	2.4945e+01
0.0238	1.0645e+03	2.3071e+01
0.0246	9.3250e+02	2.1593e+01
0.0254	9.0750e+02	2.1301e+01
0.0263	8.7450e+02	2.0911e+01
0.0271	8.5100e+02	2.0628e+01
0.0279	8.3800e+02	2.0469e+01
0.0287	8.9350e+02	2.1136e+01
0.0295	1.0560e+03	2.2978e+01
0.0303	1.1920e+03	2.4413e+01
0.0312	1.4035e+03	2.6491e+01
0.0320	1.9080e+03	3.0887e+01
0.0328	2.6045e+03	3.6087e+01
0.0336	2.5360e+03	3.5609e+01
0.0344	2.1435e+03	3.2738e+01
0.0352	1.9780e+03	3.1448e+01
0.0361	1.9565e+03	3.1277e+01
0.0369	2.0655e+03	3.2136e+01
0.0377	2.1080e+03	3.2465e+01
0.0385	1.8520e+03	3.0430e+01
0.0393	1.4775e+03	2.7180e+01
0.0401	1.1880e+03	2.4372e+01
0.0410	1.0355e+03	2.2754e+01
0.0418	9.0300e+02	2.1249e+01
0.0426	7.9300e+02	1.9912e+01
0.0434	7.3600e+02	1.9183e+01
0.0442	7.4800e+02	1.9339e+01
0.0450	7.3850e+02	1.9216e+01
0.0459	7.2700e+02	1.9066e+01
0.0467	7.5400e+02	1.9416e+01
0.0475	8.0550e+02	2.0069e+01
0.0483	8.8600e+02	2.1048e+01
0.0491	9.7950e+02	2.2130e+01
0.0499	1.0675e+03	2.3103e+01
0.0508	1.0845e+03	2.3286e+01
0.0516	9.8600e+02	2.2204e+01
0.0524	9.8200e+02	2.2159e+01
0.0532	8.8750e+02	2.1065e+01
0.0540	8.2400e+02	2.0298e+01
0.0548	7.8750e+02	1.9843e+01
0.0557	7.3250e+02	1.9138e+01
0.0565	6.5450e+02	1.8090e+01
0.0573	6.0200e+02	1.7349e+01
0.0581	5.4100e+02	1.6447e+01
0.0589	5.1300e+02	1.6016e+01
0.0597	4.5900e+02	1.5149e+01
0.0606	4.4350e+02	1.4891e+01
0.0614	4.2150e+02	1.4517e+01
0.0622	3.9750e+02	1.4098e+01
0.0630	3.6400e+02	1.3491e+01
0.0638	3.6450e+02	1.3500e+01
0.0646	3.7150e+02	1.3629e+01
0.0655	3.8050e+02	1.3793e+01
0.0663	3.6900e+02	1.3583e+01
0.0671	3.5100e+02	1.3248e+01
0.0679	3.5450e+02	1.3314e+01
0.0687	3.5350e+02	1.3295e+01
0.0695	3.5150e+02	1.3257e+01
0.0704	3.4900e+02	1.3210e+01
0.0712	3.0700e+02	1.2390e+01
0.0720	2.6450e+02	1.1500e+01
0.0728	2.3150e+02	1.0759e+01
0.0736	2.1100e+02	1.0271e+01
0.0744	1.9900e+02	9.9750e+00
0.0753	1.9400e+02	9.8489e+00
0.0761	1.7650e+02	9.3941e+00
0.0769	1.7800e+02	9.4340e+00
0.0777	1.4650e+02	8.5586e+00
0.0785	1.3750e+02	8.2916e+00
0.0794	1.3150e+02	8.1086e+00
0.0802	1.1300e+02	7.5166e+00
0.0810	1.1350e+02	7.5333e+00
0.0818	1.1250e+02	7.5000e+00
0.0826	1.0250e+02	7.1589e+00
0.0834	9.6000e+01	6.9282e+00
0.0843	1.0300e+02	7.1764e+00
0.0851	9.4500e+01	6.8739e+00
0.0859	7.6000e+01	6.1644e+00
0.0867	7.5500e+01	6.1441e+00
0.0875	8.3500e+01	6.4614e+00
0.0883	5.7500e+01	5.3619e+00
0.0892	7.4500e+01	6.1033e+00
0.0900	7.0000e+01	5.9161e+00
0.0908	6.8000e+01	5.8310e+00
0.0916	6.2500e+01	5.5902e+00
0.0924	4.9500e+01	4.9749e+00
0.0932	6.2500e+01	5.5902e+00
0.0941	5.6000e+01	5.2915e+00
0.0949	5.6500e+01	5.3151e+00
0.0957	6.2500e+01	5.5902e+00
0.0965	5.2500e+01	5.1235e+00
