5.6466e+03	2.3889e-05
5.6478e+03	2.3891e-05
5.6490e+03	2.3893e-05
5.6501e+03	2.3895e-05
5.6513e+03	2.3896e-05
5.6524e+03	2.3898e-05
5.6536e+03	2.3899e-05
5.6548e+03	2.3901e-05
5.6559e+03	2.3903e-05
5.6571e+03	2.3904e-05
5.6582e+03	2.3905e-05
5.6594e+03	2.3907e-05
5.6606e+03	2.3908e-05
5.6617e+03	2.3909e-05
5.6629e+03	2.3911e-05
5.6640e+03	2.3912e-05
5.6652e+03	2.3913e-05
5.6664e+03	2.3914e-05
5.6675e+03	2.3915e-05
5.6687e+03	2.3916e-05
5.6698e+03	2.3918e-05
5.6710e+03	2.3918e-05
5.6722e+03	2.3919e-05
5.6733e+03	2.3920e-05
5.6745e+03	2.3921e-05
5.6756e+03	2.3922e-05
5.6768e+03	2.3923e-05
5.6780e+03	2.3924e-05
5.6791e+03	2.3924e-05
5.6803e+03	2.3925e-05
5.6814e+03	2.3926e-05
5.6826e+03	2.3926e-05
5.6837e+03	2.3927e-05
5.6849e+03	2.3927e-05
5.6861e+03	2.3928e-05
5.6872e+03	2.3928e-05
5.6884e+03	2.3928e-05
5.6895e+03	2.3929e-05
5.6907e+03	2.3929e-05
5.6919e+03	2.3929e-05
5.6930e+03	2.3929e-05
5.6942e+03	2.3930e-05
5.6953e+03	2.3930e-05
5.6965e+03	2.3930e-05
5.6977e+03	2.3930e-05
5.6988e+03	2.3930e-05
5.7000e+03	2.3930e-05
5.7011e+03	2.3930e-05
5.7023e+03	2.3929e-05
5.7035e+03	2.3929e-05
5.7046e+03	2.3929e-05
5.7058e+03	2.3929e-05
5.7069e+03	2.3928e-05
5.7081e+03	2.3928e-05
5.7093e+03	2.3928e-05
5.7104e+03	2.3927e-05
5.7116e+03	2.3927e-05
5.7127e+03	2.3926e-05
5.7139e+03	2.3926e-05
5.7151e+03	2.3925e-05
5.7162e+03	2.3924e-05
5.7174e+03	2.3924e-05
5.7185e+03	2.3923e-05
5.7197e+03	2.3922e-05
5.7209e+03	2.3922e-05
5.7220e+03	2.3921e-05
5.7232e+03	2.3920e-05
5.7243e+03	2.3919e-05
5.7255e+03	2.3918e-05
5.7267e+03	2.3917e-05
5.7278e+03	2.3916e-05
5.7290e+03	2.3915e-05
5.7301e+03	2.3914e-05
5.7313e+03	2.3912e-05
5.7324e+03	2.3911e-05
5.7336e+03	2.3910e-05
5.7348e+03	2.3909e-05
5.7359e+03	2.3907e-05
5.7371e+03	2.3906e-05
5.7382e+03	2.3905e-05
5.7394e+03	2.3903e-05
5.7406e+03	2.3902e-05
5.7417e+03	2.3900e-05
5.7429e+03	2.3898e-05
5.7440e+03	2.3897e-05
5.7452e+03	2.3895e-05
5.7464e+03	2.3894e-05
5.7475e+03	2.3892e-05
5.7487e+03	2.3890e-05
5.7498e+03	2.3888e-05
5.7510e+03	2.3886e-05
5.7522e+03	2.3885e-05
5.7533e+03	2.3883e-05
5.7545e+03	2.3881e-05
5.7556e+03	2.3879e-05
5.7568e+03	2.3877e-05
5.7580e+03	2.3875e-05
5.7591e+03	2.3872e-05
5.7603e+03	2.3870e-05
5.7614e+03	2.3868e-05
5.7626e+03	2.3866e-05
5.7638e+03	2.3864e-05
5.7649e+03	2.3861e-05
5.7661e+03	2.3859e-05
5.7672e+03	2.3857e-05
5.7684e+03	2.3854e-05
5.7696e+03	2.3852e-05
5.7707e+03	2.3849e-05
5.7719e+03	2.3847e-05
5.7730e+03	2.3844e-05
5.7742e+03	2.3842e-05
5.7754e+03	2.3839e-05
5.7765e+03	2.3837e-05
5.7777e+03	2.3834e-05
5.7788e+03	2.3831e-05
5.7800e+03	2.3829e-05
5.7811e+03	2.3826e-05
5.7823e+03	2.3823e-05
5.7835e+03	2.3820e-05
5.7846e+03	2.3817e-05
5.7858e+03	2.3814e-05
5.7869e+03	2.3812e-05
5.7881e+03	2.3809e-05
5.7893e+03	2.3806e-05
5.7904e+03	2.3803e-05
5.7916e+03	2.3800e-05
5.7927e+03	2.3797e-05
5.7939e+03	2.3793e-05
5.7951e+03	2.3790e-05
5.7962e+03	2.3787e-05
5.7974e+03	2.3784e-05
5.7985e+03	2.3781e-05
5.7997e+03	2.3778e-05
5.8009e+03	2.3774e-05
5.8020e+03	2.3771e-05
5.8032e+03	2.3768e-05
5.8043e+03	2.3764e-05
5.8055e+03	2.3761e-05
5.8067e+03	2.3757e-05
5.8078e+03	2.3754e-05
5.8090e+03	2.3751e-05
5.8101e+03	2.3747e-05
5.8113e+03	2.3744e-05
5.8125e+03	2.3740e-05
5.8136e+03	2.3737e-05
5.8148e+03	2.3733e-05
5.8159e+03	2.3729e-05
5.8171e+03	2.3726e-05
5.8183e+03	2.3722e-05
5.8194e+03	2.3718e-05
5.8206e+03	2.3715e-05
5.8217e+03	2.3711e-05
5.8229e+03	2.3707e-05
5.8240e+03	2.3703e-05
5.8252e+03	2.3700e-05
5.8264e+03	2.3696e-05
5.8275e+03	2.3692e-05
5.8287e+03	2.3688e-05
5.8298e+03	2.3684e-05
5.8310e+03	2.3680e-05
5.8322e+03	2.3677e-05
5.8333e+03	2.3673e-05
5.8345e+03	2.3669e-05
5.8356e+03	2.3665e-05
5.8368e+03	2.3661e-05
5.8380e+03	2.3657e-05
5.8391e+03	2.3653e-05
5.8403e+03	2.3649e-05
5.8414e+03	2.3645e-05
5.8426e+03	2.3641e-05
5.8438e+03	2.3637e-05
5.8449e+03	2.3632e-05
5.8461e+03	2.3628e-05
5.8472e+03	2.3624e-05
5.8484e+03	2.3620e-05
5.8496e+03	2.3616e-05
5.8507e+03	2.3612e-05
5.8519e+03	2.3608e-05
5.8530e+03	2.3603e-05
5.8542e+03	2.3599e-05
5.8554e+03	2.3595e-05
5.8565e+03	2.3591e-05
5.8577e+03	2.3586e-05
5.8588e+03	2.3582e-05
5.8600e+03	2.3578e-05
5.8612e+03	2.3574e-05
5.8623e+03	2.3569e-05
5.8635e+03	2.3565e-05
5.8646e+03	2.3561e-05
5.8658e+03	2.3556e-05
5.8670e+03	2.3552e-05
5.8681e+03	2.3548e-05
5.8693e+03	2.3543e-05
5.8704e+03	2.3539e-05
5.8716e+03	2.3535e-05
5.8727e+03	2.3530e-05
5.8739e+03	2.3526e-05
5.8751e+03	2.3521e-05
5.8762e+03	2.3517e-05
5.8774e+03	2.3513e-05
5.8785e+03	2.3508e-05
5.8797e+03	2.3504e-05
5.8809e+03	2.3499e-05
5.8820e+03	2.3495e-05
5.8832e+03	2.3491e-05
5.8843e+03	2.3486e-05
5.8855e+03	2.3482e-05
5.8867e+03	2.3477e-05
5.8878e+03	2.3473e-05
5.8890e+03	2.3468e-05
5.8901e+03	2.3464e-05
5.8913e+03	2.3459e-05
5.8925e+03	2.3455e-05
5.8936e+03	2.3450e-05
5.8948e+03	2.3446e-05
5.8959e+03	2.3442e-05
5.8971e+03	2.3437e-05
5.8983e+03	2.3433e-05
5.8994e+03	2.3428e-05
5.9006e+03	2.3424e-05
5.9017e+03	2.3419e-05
5.9029e+03	2.3415e-05
5.9041e+03	2.3410e-05
5.9052e+03	2.3406e-05
5.9064e+03	2.3401e-05
5.9075e+03	2.3397e-05
5.9087e+03	2.3392e-05
5.9099e+03	2.3388e-05
5.9110e+03	2.3383e-05
5.9122e+03	2.3379e-05
5.9133e+03	2.3374e-05
5.9145e+03	2.3370e-05
5.9157e+03	2.3366e-05
5.9168e+03	2.3361e-05
5.9180e+03	2.3357e-05
5.9191e+03	2.3352e-05
5.9203e+03	2.3348e-05
5.9214e+03	2.3343e-05
5.9226e+03	2.3339e-05
5.9238e+03	2.3334e-05
5.9249e+03	2.3330e-05
5.9261e+03	2.3326e-05
5.9272e+03	2.3321e-05
5.9284e+03	2.3317e-05
5.9296e+03	2.3312e-05
5.9307e+03	2.3308e-05
5.9319e+03	2.3304e-05
5.9330e+03	2.3299e-05
5.9342e+03	2.3295e-05
5.9354e+03	2.3291e-05
5.9365e+03	2.3286e-05
5.9377e+03	2.3282e-05
5.9388e+03	2.3277e-05
5.9400e+03	2.3273e-05
5.9412e+03	2.3269e-05
5.9423e+03	2.3265e-05
5.9435e+03	2.3260e-05
5.9446e+03	2.3256e-05
5.9458e+03	2.3252e-05
5.9470e+03	2.3247e-05
5.9481e+03	2.3243e-05
5.9493e+03	2.3239e-05
5.9504e+03	2.3235e-05
5.9516e+03	2.3230e-05
5.9528e+03	2.3226e-05
5.9539e+03	2.3222e-05
5.9551e+03	2.3218e-05
5.9562e+03	2.3214e-05
5.9574e+03	2.3209e-05
5.9586e+03	2.3205e-05
5.9597e+03	2.3201e-05
5.9609e+03	2.3197e-05
5.9620e+03	2.3193e-05
5.9632e+03	2.3189e-05
5.9644e+03	2.3185e-05
5.9655e+03	2.3180e-05
5.9667e+03	2.3176e-05
5.9678e+03	2.3172e-05
5.9690e+03	2.3168e-05
5.9701e+03	2.3164e-05
5.9713e+03	2.3160e-05
5.9725e+03	2.3156e-05
5.9736e+03	2.3152e-05
5.9748e+03	2.3148e-05
5.9759e+03	2.3144e-05
5.9771e+03	2.3140e-05
5.9783e+03	2.3136e-05
5.9794e+03	2.3132e-05
5.9806e+03	2.3128e-05
5.9817e+03	2.3125e-05
5.9829e+03	2.3121e-05
5.9841e+03	2.3117e-05
5.9852e+03	2.3113e-05
5.9864e+03	2.3109e-05
5.9875e+03	2.3105e-05
5.9887e+03	2.3101e-05
5.9899e+03	2.3098e-05
5.9910e+03	2.3094e-05
5.9922e+03	2.3090e-05
5.9933e+03	2.3086e-05
5.9945e+03	2.3083e-05
5.9957e+03	2.3079e-05
5.9968e+03	2.3075e-05
5.9980e+03	2.3072e-05
5.9991e+03	2.3068e-05
6.0003e+03	2.3064e-05
6.0015e+03	2.3061e-05
6.0026e+03	2.3057e-05
6.0038e+03	2.3053e-05
6.0049e+03	2.3050e-05
6.0061e+03	2.3046e-05
6.0073e+03	2.3043e-05
6.0084e+03	2.3039e-05
6.0096e+03	2.3036e-05
6.0107e+03	2.3032e-05
6.0119e+03	2.3029e-05
6.0131e+03	2.3025e-05
6.0142e+03	2.3022e-05
6.0154e+03	2.3018e-05
6.0165e+03	2.3015e-05
6.0177e+03	2.3012e-05
6.0188e+03	2.3008e-05
6.0200e+03	2.3005e-05
6.0212e+03	2.3002e-05
6.0223e+03	2.2998e-05
6.0235e+03	2.2995e-05
6.0246e+03	2.2992e-05
6.0258e+03	2.2988e-05
6.0270e+03	2.2985e-05
6.0281e+03	2.2982e-05
6.0293e+03	2.2979e-05
6.0304e+03	2.2976e-05
6.0316e+03	2.2972e-05
6.0328e+03	2.2969e-05
6.0339e+03	2.2966e-05
6.0351e+03	2.2963e-05
6.0362e+03	2.2960e-05
6.0374e+03	2.2957e-05
6.0386e+03	2.2954e-05
6.0397e+03	2.2951e-05
6.0409e+03	2.2948e-05
6.0420e+03	2.2945e-05
6.0432e+03	2.2942e-05
6.0444e+03	2.2939e-05
6.0455e+03	2.2936e-05
6.0467e+03	2.2933e-05
6.0478e+03	2.2930e-05
6.0490e+03	2.2927e-05
6.0502e+03	2.2924e-05
6.0513e+03	2.2921e-05
6.0525e+03	2.2919e-05
6.0536e+03	2.2916e-05
6.0548e+03	2.2913e-05
6.0560e+03	2.2910e-05
6.0571e+03	2.2907e-05
6.0583e+03	2.2905e-05
6.0594e+03	2.2902e-05
6.0606e+03	2.2899e-05
6.0618e+03	2.2897e-05
6.0629e+03	2.2894e-05
6.0641e+03	2.2891e-05
6.0652e+03	2.2889e-05
6.0664e+03	2.2886e-05
6.0675e+03	2.2883e-05
6.0687e+03	2.2881e-05
6.0699e+03	2.2878e-05
6.0710e+03	2.2876e-05
6.0722e+03	2.2873e-05
6.0733e+03	2.2871e-05
6.0745e+03	2.2868e-05
6.0757e+03	2.2866e-05
6.0768e+03	2.2863e-05
6.0780e+03	2.2861e-05
6.0791e+03	2.2859e-05
6.0803e+03	2.2856e-05
6.0815e+03	2.2854e-05
6.0826e+03	2.2852e-05
6.0838e+03	2.2849e-05
6.0849e+03	2.2847e-05
6.0861e+03	2.2845e-05
6.0873e+03	2.2842e-05
6.0884e+03	2.2840e-05
6.0896e+03	2.2838e-05
6.0907e+03	2.2836e-05
6.0919e+03	2.2833e-05
6.0931e+03	2.2831e-05
6.0942e+03	2.2829e-05
6.0954e+03	2.2827e-05
6.0965e+03	2.2825e-05
6.0977e+03	2.2823e-05
6.0989e+03	2.2821e-05
6.1000e+03	2.2818e-05
6.1012e+03	2.2816e-05
6.1023e+03	2.2814e-05
6.1035e+03	2.2812e-05
6.1047e+03	2.2810e-05
6.1058e+03	2.2808e-05
6.1070e+03	2.2806e-05
6.1081e+03	2.2804e-05
6.1093e+03	2.2802e-05
6.1104e+03	2.2800e-05
6.1116e+03	2.2799e-05
6.1128e+03	2.2797e-05
6.1139e+03	2.2795e-05
6.1151e+03	2.2793e-05
6.1162e+03	2.2791e-05
6.1174e+03	2.2789e-05
6.1186e+03	2.2787e-05
6.1197e+03	2.2786e-05
6.1209e+03	2.2784e-05
6.1220e+03	2.2782e-05
6.1232e+03	2.2780e-05
6.1244e+03	2.2779e-05
6.1255e+03	2.2777e-05
6.1267e+03	2.2775e-05
6.1278e+03	2.2774e-05
6.1290e+03	2.2772e-05
6.1302e+03	2.2770e-05
6.1313e+03	2.2769e-05
6.1325e+03	2.2767e-05
6.1336e+03	2.2765e-05
6.1348e+03	2.2764e-05
6.1360e+03	2.2762e-05
6.1371e+03	2.2761e-05
6.1383e+03	2.2759e-05
6.1394e+03	2.2758e-05
6.1406e+03	2.2756e-05
6.1418e+03	2.2754e-05
6.1429e+03	2.2753e-05
6.1441e+03	2.2752e-05
6.1452e+03	2.2750e-05
6.1464e+03	2.2749e-05
6.1476e+03	2.2747e-05
6.1487e+03	2.2746e-05
6.1499e+03	2.2744e-05
6.1510e+03	2.2743e-05
6.1522e+03	2.2742e-05
6.1534e+03	2.2740e-05
6.1545e+03	2.2739e-05
6.1557e+03	2.2738e-05
6.1568e+03	2.2736e-05
6.1580e+03	2.2735e-05
6.1591e+03	2.2734e-05
6.1603e+03	2.2732e-05
6.1615e+03	2.2731e-05
6.1626e+03	2.2730e-05
6.1638e+03	2.2729e-05
6.1649e+03	2.2727e-05
6.1661e+03	2.2726e-05
6.1673e+03	2.2725e-05
6.1684e+03	2.2724e-05
6.1696e+03	2.2723e-05
6.1707e+03	2.2721e-05
6.1719e+03	2.2720e-05
6.1731e+03	2.2719e-05
6.1742e+03	2.2718e-05
6.1754e+03	2.2717e-05
6.1765e+03	2.2716e-05
6.1777e+03	2.2715e-05
6.1789e+03	2.2714e-05
6.1800e+03	2.2713e-05
6.1812e+03	2.2712e-05
6.1823e+03	2.2710e-05
6.1835e+03	2.2709e-05
6.1847e+03	2.2708e-05
6.1858e+03	2.2707e-05
6.1870e+03	2.2706e-05
6.1881e+03	2.2705e-05
6.1893e+03	2.2704e-05
6.1905e+03	2.2704e-05
6.1916e+03	2.2703e-05
6.1928e+03	2.2702e-05
6.1939e+03	2.2701e-05
6.1951e+03	2.2700e-05
