-3.4393e-02	3.0000e-10	1.7321e-10
-3.3574e-02	3.0000e-10	1.7321e-10
-3.2756e-02	3.0000e-10	1.7321e-10
-3.1937e-02	3.0000e-10	1.7321e-10
-3.1119e-02	3.0000e-10	1.7321e-10
-3.0301e-02	3.0000e-10	1.7321e-10
-2.9482e-02	3.0000e-10	1.7321e-10
-2.8664e-02	3.0000e-10	1.7321e-10
-2.7846e-02	3.0000e-10	1.7321e-10
-2.7027e-02	3.0000e-10	1.7321e-10
-2.6209e-02	3.0000e-10	1.7321e-10
-2.5391e-02	3.0000e-10	1.7321e-10
-2.4572e-02	3.0000e-10	1.7321e-10
-2.3754e-02	3.0000e-10	1.7321e-10
-2.2935e-02	3.0000e-10	1.7321e-10
-2.2117e-02	3.0000e-10	1.7321e-10
-2.1299e-02	3.0000e-10	1.7321e-10
-2.0480e-02	3.0000e-10	1.7321e-10
-1.9662e-02	3.0000e-10	1.7321e-10
-1.8844e-02	3.0000e-10	1.7321e-10
-1.8025e-02	3.0000e-10	1.7321e-10
-1.7207e-02	3.0000e-10	1.7321e-10
-1.6388e-02	3.0000e-10	1.7321e-10
-1.5570e-02	3.0000e-10	1.7321e-10
-1.4752e-02	3.0000e-10	1.7321e-10
-1.3933e-02	3.0000e-10	1.7321e-10
-1.3115e-02	3.0000e-10	1.7321e-10
-1.2296e-02	3.0000e-10	1.7321e-10
-1.1478e-02	3.0000e-10	1.7321e-10
-1.0659e-02	3.0000e-10	1.7321e-10
-9.8410e-03	3.0000e-10	1.7321e-10
-9.0226e-03	3.0000e-10	1.7321e-10
-8.2042e-03	3.0000e-10	1.7321e-10
-7.3858e-03	3.0000e-10	1.7321e-10
-6.5673e-03	3.0000e-10	1.7321e-10
-5.7489e-03	3.0000e-10	1.7321e-10
-4.9305e-03	3.0000e-10	1.7321e-10
-4.1120e-03	3.0000e-10	1.7321e-10
-3.2936e-03	2.0000e-10	1.4142e-10
-2.4752e-03	3.0000e-10	1.7321e-10
-1.6567e-03	3.0000e-10	1.7321e-10
-8.3829e-04	3.0000e-10	1.7321e-10
-1.9853e-05	3.0000e-10	1.7321e-10
7.9859e-04	3.0000e-10	1.7321e-10
1.6170e-03	3.0000e-10	1.7321e-10
2.4355e-03	3.0000e-10	1.7321e-10
3.2539e-03	9.9243e-01	9.7899e-01
4.0724e-03	3.0000e-10	1.7321e-10
4.8908e-03	3.0000e-10	1.7321e-10
5.7093e-03	3.0000e-10	1.7321e-10
6.5277e-03	3.0000e-10	1.7321e-10
7.3461e-03	3.0000e-10	1.7321e-10
8.1646e-03	3.0000e-10	1.7321e-10
8.9830e-03	3.0000e-10	1.7321e-10
9.8015e-03	1.0026e+00	9.9809e-01
1.0620e-02	3.0000e-10	1.7321e-10
1.1438e-02	3.9768e+00	1.9013e+00
1.2257e-02	3.0104e+00	1.5571e+00
1.3075e-02	5.9798e+00	2.2184e+00
1.3894e-02	1.2927e+01	3.3548e+00
1.4712e-02	1.3922e+01	3.4399e+00
1.5531e-02	1.8930e+01	4.1433e+00
1.6349e-02	4.2824e+01	6.2549e+00
1.7168e-02	4.2811e+01	6.1769e+00
1.7986e-02	5.8202e+01	7.1129e+00
1.8804e-02	5.6766e+01	7.1123e+00
1.9623e-02	7.6903e+01	8.2944e+00
2.0441e-02	7.0739e+01	8.0164e+00
2.1260e-02	6.1224e+01	7.4202e+00
2.2078e-02	4.7796e+01	6.5191e+00
2.2897e-02	4.6788e+01	6.4014e+00
2.3715e-02	2.6912e+01	4.7852e+00
2.4534e-02	2.9909e+01	5.1128e+00
2.5352e-02	3.3868e+01	5.4528e+00
2.6170e-02	3.0847e+01	5.2238e+00
2.6989e-02	3.0880e+01	5.1632e+00
2.7807e-02	2.3861e+01	4.5918e+00
2.8626e-02	4.0827e+01	6.0268e+00
