2.0000	8.1763e-03	4.6054e-05
6.0000	7.2142e-04	1.3675e-05
10.0000	2.2063e-04	7.5684e-06
14.0000	1.3178e-04	5.8589e-06
18.0000	8.4202e-05	4.6926e-06
22.0000	6.5602e-05	4.1492e-06
26.0000	5.2112e-05	3.7035e-06
30.0000	4.7595e-05	3.5476e-06
34.0000	3.7577e-05	3.1646e-06
38.0000	3.3582e-05	2.9918e-06
42.0000	2.3276e-05	2.4955e-06
46.0000	2.8323e-05	2.7641e-06
50.0000	2.3612e-05	2.5315e-06
54.0000	2.2376e-05	2.4710e-06
58.0000	2.7498e-05	2.7498e-06
62.0000	1.9943e-05	2.3503e-06
66.0000	1.5276e-05	2.0598e-06
70.0000	1.4036e-05	1.9851e-06
74.0000	1.4207e-05	2.0092e-06
78.0000	1.6907e-05	2.2011e-06
82.0000	9.8569e-06	1.6905e-06
86.0000	1.5414e-05	2.1173e-06
90.0000	1.3827e-05	2.0169e-06
